"tweet","text","location"
110,"Confirmed &amp; Supported - Our Lovely President ( DONALD TRUMP ) - More ( 4 - Year's ) in Office , The Voice Of The Voiceless ( DONALD TRUMP ) ,","Michigan"
111,"🇺🇸","Michigan"
112,"Lawsuit filed in Michigan alleged ‘massive fraud’ in the election | Just The News https://t.co/LzmrnHZ512","Michigan"
113,"B-I-N-G-O, President Elect!!!

Georgia voters are being cheated. GA election was  unlawful &amp; present recount is a fraud.

Let the corrupt GA Republican Governor @BrianKempGA &amp; @GaSecofState know in no uncertain terms that you will not tolerate their shenanigans.

Be relentless.","Michigan"
114,"💣💥💣💥👇👇👇","Michigan"
115,"Q17: In the 1984 presidential election which was the only state won by Ronald Reagan's opponent Walter Mondale","Michigan"
116,"TRUMP on the debt ceiling:

""I could end the deficit in five minutes. You just pass a law that says that anytime there is a deficit of more than 3% of GDP, all sitting members of Congress automatically become ineligible for re-election"".","Michigan"
117,"Lou Dobbs demands GOP help Trump fight for 'what is rightfully his' https://t.co/6cTeSKohgI","Michigan"
118,".
PRECISELY. 
.","Michigan"
119,"Warnock: Americans Must 'Repent' for Backing Trump and 'Worship of Whiteness' - Washington Free Beacon //#RepentThis  https://t.co/mXYriSIpxT","Michigan"
120,"Read all about Dominion and Smartmatic voting companies and you’ll soon understand how pervasive this Democrat electoral fraud is, and why there’s no way in the world the 2020 Presidential election was either free or fair. #MAGA @realDonaldTrump #AmericaFirst #Dobbs","Michigan"
121,"It’s been 7 days since MSM called the election for Biden. 

Are you still fighting for President Trump??","Michigan"
122,"A whistleblower inside Dominion Voting Systems has come forward. Claims software company changed 3.8 Million votes, stealing election for Biden","Michigan"
123,"Remember when Trump said his campaign was spied on and Fake News said it was debunked?

Remember when Trump said Biden engaged in a Ukrainian quid pro quo and Fake News said it was debunked?

Now Trump is saying there was election fraud and Fake News is saying it’s debunked...","Michigan"
124,"One helluva lede:
In his first interview as a senator-elect, Tommy Tuberville misidentified the 3 branches of government, claimed erroneously that WW2 was a battle against socialism and wrongly asserted that Al Gore was president-elect for 30 days.

https://t.co/Gryo679qK3","Michigan"
125,"BREAKING: Republican Young Kim wins election to U.S. House in California's 39th Congressional District, beating incumbent Rep. Gil Cisneros. 

Another house seat flipped.","Michigan"
126,"FACT: @SidneyPowell1 is the role model  for EVERY American who cherishes Freedom, Liberty, Election Integrity &amp; The Truth! Time for Every American to feed off her Courage &amp; Patriotism &amp; Take Our Country Back! @GenFlynn @JosephJFlynn1 @GoJackFlynn @BarbaraRedgate @RichardGrenell","Michigan"
127,"@BabeTruth2 I wince. He's painfully EMBARASSING. The POTUS--is this pile of human garbage. And even still, despite all his malfeasance &amp; ineptitude, his supporters soldier on, still singing his false praises. People like Candace Owens, who parrots his ""election fraud"" claim. Deluded morons!","Michigan"
128,"Dear @Twitter, stop interfering in the election.","Michigan"
129,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","Michigan"
130,"Prison","Michigan"
131,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","Michigan"
