"tweet","text","location"
106,"Spying on and sabotaging an incoming admin,  however, is just peachy and poses no threat whatsoever.

Btw, those of us who voted for Pres Trump only did so as a racist backlash against Obama, in his opinion. Imagine being that self absorbed. 

We voted for prosperity for all.","Utah"
107,"“An unverified ballot is an unverified vote. Unverified votes make for unverified election results. Unverified election results undermine faith in democracy itself #Election2020results” - @DineshDSouza","Utah"
108,"Congratulations @SidneyPowell1
! https://t.co/oK6jYRNUTC via @epochtimes","Utah"
109,"Jordan on Fox: The Electoral College doesn't meet until 4 wke from tomorrow. So let this play out. Remember, the Democrats spent 4 yrs on the Russian hoax..we can spend 4 wks on getting to the bottom of this election where so many Americans have concerns about what took place","Utah"
110,"RIGGED ELECTION. WE WILL WIN!","Utah"
111,"‘TRUTH VERSUS LIES’: Prominent attorney Lin Woods tells America why he joined Trump’s election team https://t.co/TVcw002Qor","Utah"
112,"Read and watch all:  THREAD 👇","Utah"
113,"@BJCollins131 This sounds similar to RBG's dying wish about not filling the Supreme Court seat prior to the election🙄.....you're right...no one cares what Cindy McCain says John McCain would have wanted....they should have joined the Dem party long ago.","Utah"
114,"He only won in the eyes of the FAKE NEWS MEDIA. I concede NOTHING! We have a long way to go. This was a RIGGED ELECTION!","Utah"
115,"Go!","Utah"
116,"As President Trump refuses to accept the results of the election and continues to employ various legal tactics, @jaketapper asks:

""How long is the Republican Party going to continue to defer to unhinged, mendacious desperation led by the gang that couldn't sue straight?"" https://t.co/FO4f4iaRaf","Utah"
117,"Do you realize what is happening here?  We're not only going to see the overturning of the fraudulent US election in Donald Trump's favor, but we're going to see the exposure of corrupt multiple national elections and how they were stolen from the people.","Utah"
118,"What made the difference: the #USPS employees who risked their livelihoods to alert us to the service slowdowns and then committed themselves to expediting ballot delivery. Plus their union @APWUnational for giving them cover to keep up the fight.","Utah"
119,"@MSNBC @chrislhayes The GOP or the party of no! If it doesn't benefit them they don't want it. They live in the past and we should leave them there! Next election!","Utah"
