"tweet","text","location"
106,"Ok, Jimmy. You have been stalking my timeline for months now, telling other losers in your circle-jerk that your goal was to break me before the election. Yeah, you failed there, just like I imagine you fail at most things. Telling me to euthanize my dog though? Get fucked. :) https://t.co/UGHUGcTSLy","Ohio"
107,"Here's a thread how the Dominion conspiracy theory went from QAnon to the president:

Q, the secret government insider they believe is taking down the Democrat child-eating cabal. didn't post for more than a week after the election.

This left a vacuum.

https://t.co/XoASWFdywM","Ohio"
108,"If y'all want to see a truly delusional person, listen to #MAGA lover @ErinMPerrine. She sounds totally nuts on @FoxNews. https://t.co/AYDMlBcUyZ Even the Fox anchor @LelandVittert had enough of her lying BS. These people are absolutely crazy. Trump is gone Jan. 20. Deal with it!","Ohio"
109,"@realDonaldTrump Donkey Don, The Crying Key Board Warrior,The election is over &amp; you lost in a LANDSLIDE VICTORY! The people spoke and are tired of your 4 year reign of terror! You have done nothing but have taken this country off the world stage! There is nothing you can say that will change it! https://t.co/4ZE2xqF38s","Ohio"
110,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!","Ohio"
111,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","Ohio"
112,"Over the past week, I’ve kept getting the question: What are we going to do about all this polarization? How do we fix it?

But the problem isn’t too much polarization. It’s too little democracy.  https://t.co/7SDTU85EFx","Ohio"
113,"Trump Has a ‘Narcissistic Injury’ From Losing the Election —  Mental Health Experts Warn What is Coming Next https://t.co/pnGYet0Nn8","Ohio"
114,"DEAD MAN VOTING: Deceased caught voting in NYC, election records show https://t.co/5xBrNGgqnK","Ohio"
115,"To every spineless republican who is hedging their bets by not shouting the truth about the United States election being rigged, know this: in the end, truth and light always win. 
Cowardice will be your legacy.","Ohio"
116,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","Ohio"
117,"Prosecutors who AG Bill Barr dispatched to investigate Trump's evidence-free claims of mass election fraud say they found no substantial irregularities https://t.co/YS1lY6VhSp via @Yahoo","Ohio"
118,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election! https://t.co/tr35WKTKM8","Ohio"
119,"A positive role model for many. Congratulations!","Ohio"
120,"This election proves to me 100% that the silent Majority is republican and its huge I'm talking in the 3/4s of the population Huge and the Democrats have cheated in Every election this year using dominion software and other digital cheating as well as dead votes, ghost votes.","Ohio"
121,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!","Ohio"
122,"CNN spent 4 years claiming Trump was a secret agent of Putin, and now claims the 2020 election was ""the most secure"" in history.

Everything they tell you is a lie.","Ohio"
123,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","Ohio"
124,"This is what a Democratic run city looks like. How will our country look if Biden is allowed to steal the election?","Ohio"
125,"So they knew about it","Ohio"
126,"Amazing","Ohio"
127,"Prosecutors who AG Bill Barr dispatched to investigate Trump's evidence-free claims of mass election fraud say they found no substantial irregularities https://t.co/YS1lY6VhSp via @Yahoo","Ohio"
128,"There's 100% chance Biden loses the 2020 election. 

If I'm wrong, I'll livestream my cult-deprogramming therapy.

- JoeM 🇺🇸 https://t.co/Lp7cyl3SzB","Ohio"
129,"there are dozens of these videos - each one sicker than the next.  and it makes you wonder: how would they have reacted if they had lost the election, if this is how they act when they won?","Ohio"
130,"Yes it does.","Ohio"
131,"DNC Toronto born Warren Flood has worked with Microsoft Pro Services in Europe since 2014!  Remember he brought you the “Russian hackers” in 2016. Who drove the Red Ferrari election night in Detroit at 3:45AM? https://t.co/bGtXaijDko","Ohio"
132,"Election Witnesses: Kanye’s Michigan Votes Were Stolen by Joe Biden https://t.co/d3kePNPXj3","Ohio"
133,"All these idiots in DC are screaming about how Trump will NEVER stop fighting for them and for the election. Meanwhile, he's in Virginia using their money to play a round of golf.","Ohio"
134,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!","Ohio"
135,"Well Doug, you know THEY had to destroy the envelopes 
Because that would be evidence when compared to the Voter Signature on File! Remember they keep chanting
Where is the “Evidence?” See how they turn a word or concept back on people..called Psychological Projection !
Got Them!","Ohio"
136,"Executive Order on Imposing Certain Sanctions in the Event of Foreign Interference in a United States Election | The White House!! How about any and all including domestic interference which is what has happened! DNI Radcliffe must ACT NOW!! #MAGA  https://t.co/gJyQD4oO30","Ohio"
137,"Remember when Trump said his campaign was spied on and Fake News said it was debunked?

Remember when Trump said Biden engaged in a Ukrainian quid pro quo and Fake News said it was debunked?

Now Trump is saying there was election fraud and Fake News is saying it’s debunked...","Ohio"
138,"I will 100% surely lose faith in the filipino citizens if I see another unqualified or incompetent candidate win in the next election. Y'all laughed at Kanye for running president during the US elections but you guys vote the exact same representation on every election.","Ohio"
139,"@FreedomFriesInc There’s much speculation on this. Watching Scott Adam’s wishy-washy analisys of it, but in the end DJT won the election &amp; we can’t coddle the communists. If they want a fight, they’ll get a fight. Gen. Sherman didn’t recommend it, nor do I, but in the event we’ll do what we must.","Ohio"
140,"@MsJStein @Realpersonpltcs @southwestops1 People and companies that participated in this election fraud under this ""National Emergency"" are toast. This can/will include Media Executives who ordered the suppression of election results. This is big! Shit is going to hit the fan!","Ohio"
141,"A tweet by President Trump refers to a claim that ’10,000 dead people voted in Michigan’ – a state which Joe Biden is projected to have won in the US election. 

#BBCRealityCheck has investigated this claim: 

Thread 👇
https://t.co/H50XA3KbUN","Ohio"
142,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!","Ohio"
143,"👇🏻","Ohio"
144,"Forget all the Election Numbers BullShit for a sec. Just look at it straight on — it makes NO LOGICAL SENSE that Biden got all these Votes on his own accord. None - Zero - Nada!!","Ohio"
145,"@realDonaldTrump Like they do in 3rd world countries, they refused to allow Republican election observers in! 
Even after a judge ORDERD them to allow them in, they refused. This alone nullifies the vote because the law REQUIRES observers from BOTH SIDES TO OBSERVE! 
Just Watch the lawlessness: https://t.co/QPiicXsPdD","Ohio"
146,"@realDonaldTrump Give up the lies man, you have lost all credibility. There are 102 observers from 39 countries, made up of 50 ODIHR-deployed experts and observers, and 52 parliamentarians and staff from the OSCE PA watching. The whole world knows the election was fair. https://t.co/MbxCDJ2K0W","Ohio"
147,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!","Ohio"
148,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","Ohio"
149,"If the Democrats and the Media push Biden as President-elect, they are implicit in election fraud.

Are you ready to witness the end of the Mainstream Media outlets and the two-party system?","Ohio"
150,"@Realdonaldtrump @sidneypowell1 @RudyGiuliani @Doj
Breaking: We identified corruption from Dominion Voting software of Canada. Now identified Scyt from Spain who has history of corruption. Who allowed two companies from 2 countries to count USA ballots?

https://t.co/maZiNp51qR","Ohio"
151,"@LLinWood @Realdonaldtrump @sidneypowell1 @RudyGiuliani @Doj
Breaking: We identified corruption from Dominion Voting software of Canada. Now identified Scyt from Spain who has history of corruption. Who allowed two companies from 2 countries to count USA ballots?

https://t.co/maZiNp51qR","Ohio"
