"tweet","text","location"
151,"Wow.  When Iran’s Ayatollah says the Holocaust didn’t happen, Twitter doesn’t say “this claim is disputed.”  When I say ballot harvesting makes election fraud easier Twitter says that’s disputed.  Wonder why conservatives don’t trust big tech? https://t.co/5SGkqyOhUe","Louisiana"
152,"Narcissist in Chief. While the pandemic rages across the country, Trump spends his day plotting how he can overturn the election results. Fortunately, we will soon have a president who believes in science and who is prepared to serve the American people, not himself.","Louisiana"
153,"FRONTLINE presents a post-election special: “American Voices: A Nation in Turmoil.” A team of filmmakers has been documenting the hopes and fears of people across a country at odds on everything. Tune in or stream on @PBS 11/17. https://t.co/DRzrUjOLDS https://t.co/C5nkj6XBS0","Louisiana"
154,"2020 election ends at same electoral vote as 2016 — 306 to 232, with Trump losing this time  https://t.co/vO9wBJVkSA","Louisiana"
155,"“Engineering much of the post-election purge is Johnny McEntee, a former college quarterback who was hustled out of the White House two years ago after a security clearance check turned up a prolific habit for online gambling.” https://t.co/Wq9mEmztoD","Louisiana"
156,"""Philadelphia's election system had collapsed under ""a massive scheme"" by Democrats to steal a State Senate election in November, a Federal judge today took the rare step of invalidating the vote &amp; ordered the seat filled by the Republican"" 

Interesting
https://t.co/8CnZANauIW","Louisiana"
157,"We’re fighting to protect the integrity of our elections — not only for this election, but for all of our elections to come. https://t.co/tiGDRm2Oik","Louisiana"
158,"I would NOT mess with this lady! Glad she's on @realDonaldTrump
 side! Release The Kraken girl 🤘 Can't wait to see it take out the FRAUDSTERS!

https://t.co/nqdx1an7bC","Louisiana"
159,"welp that’s it. the coup is going to succeed","Louisiana"
160,"JUST IN: After every state has been called by the US networks, Joe Biden has won the US election with 306 electoral votes.","Louisiana"
161,"BREAKING: Republican Young Kim wins election to U.S. House in California's 39th Congressional District, beating incumbent Rep. Gil Cisneros. 

Another house seat flipped.","Louisiana"
162,"They literally think they can steal this election right before our eyes, even after seeing the crowds for @realDonaldTrump The Democrats  know that we the people won’t do anything about it as usual!! We will just sit by and wait to vote again knowing full well it’s USELESS.","Louisiana"
163,"It's possible that 2020's election fraud is way bigger than we thought - American Thinker https://t.co/Y7KXgbVH6f","Louisiana"
164,"@LauraBabcock I gained 5 pounds “election stress eating.”","Louisiana"
165,"If servers in Germany were tabulating our election votes, how did they receive the data so quickly?
Surely our voting systems weren’t connected to the internet, right?
If the voting systems were connected to the internet, who was the man in the middle?","Louisiana"
166,"Something to look for is whether the Image Cast Central (ICC) system stores this JSON data as plaintext or in an encrypted form.
If this json is stored as plain text, then modifying election data before it is turned into the custody of the county is trivial.","Louisiana"
167,"Maricopa County GOP chairman NEVER CERTIFIED DOMINION SOFTWARE to be used in Maricopa county.
He has since stepped down.
https://t.co/4C4sdKIgmK","Louisiana"
168,"Having election voting data as an open standard makes it easy to develop programs that can input election data and output election data. 
With knowledge of these data types, you could theoretically make black box programs that could modify election data.","Louisiana"
169,"Trump’s lawyers filing election lawsuits https://t.co/Mbzgn7BoUi","Louisiana"
170,"to all the citizens of the philippines pls be reminded when 2022 election happened, recall the situation in 2019-2020","Louisiana"
171,"President Trump has all the cards...he knows WAY more than any idiot in the media..

https://t.co/D1xhWbXfMu","Louisiana"
172,"""President Trump won this election in a landslide. It’s going to be irrefutable.” -- @SidneyPowell1 https://t.co/mZkRXWpb6w","Louisiana"
173,"Republicans control the legislatures in Arizona, Georgia, Wisconsin, Michigan, and Pennsylvania.

This election is far from settled.","Louisiana"
174,"Fitton: 2020 Election Update https://t.co/rLgZ6xWGDE via @BreitbartNews","Louisiana"
175,"Pennsylvania Election Judge: Dozens of Blank Ballots Missing From End of Day Count at One County Precinct on Election Day https://t.co/FeKVqfc8My via @gatewaypundit","Louisiana"
176,"Governor @BrianKempGA,  we need your leadership with the election right now. Georgia is better than what the Nation is saying about us!","Louisiana"
177,"@mel_faith1 @yojudenz MSM has a Propaganda Campaign going against Trump &amp; the Election to Gaslight the American People!","Louisiana"
178,"@snarkyRedhd Man  who continued to pour gas on said fires this election is still an asshole.","Louisiana"
179,"Millions of Votes have been affected...#StopTheSteal https://t.co/musAJO20pA","Louisiana"
